product_name,product_code,image_url,product_link,available_sizes
Oversize Fit Polo Collar Cotton Shirt,C2841AXBK81,https://dfcdn.defacto.com.tr/3/C2841AX_24SP_BK81_01_03.jpg,https://www.defacto.com/en-eg/oversize-fit-polo-yaka-uzun-kollu-gomlek-3097503,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Boxy Fit Rick and Morty Licensed Crew Neck Printed T-Shirt,D5466AXER105,,https://www.defacto.com/en-eg/rick-and-morty-boxy-fit-bisiklet-yaka-tisort-3244588,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Polo Collar Zippered Seasonal Thin Jacket,D7533AXNV106,https://dfcdn.defacto.com.tr/3/D7533AX_25SP_NV106_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-mont-3240549,"['M', 'L', 'XXL', '3XL']"
Slim Fit Floral Short Sleeve Polo T-Shirt,B2481AXBR281,https://dfcdn.defacto.com.tr/3/B2481AX_23HS_BR281_01_01.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-polo-tisort-2903206,"['S', 'M', 'L', 'XL', 'XXL']"
New Regular Fit Short Sleeve Basic Polo T-Shirt,B4508AXBG430,https://dfcdn.defacto.com.tr/3/B4508AX_24SP_BG430_01_02.jpg,https://www.defacto.com/en-eg/polo-tisort-3105976,"['M', 'L', 'XL', 'XXL', '3XL']"
Baggy Fit Wide Leg Washed Jeans,B3926AXNM39,,https://www.defacto.com/en-eg/baggy-fit-genis-paca-jean-yikamali-pantolon-3244472,['32']
Boxy Fit Printed Long Sleeve Sweatshirt,D6819AXAR104,,https://www.defacto.com/en-eg/hot-wheels-boxy-fit-bisiklet-yaka-sweatshirt-3241219,"['S', 'M', 'L', 'XL']"
Parachute Trousers,A9053AXAR204,https://dfcdn.defacto.com.tr/3/A9053AX_23AU_AR204_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-pantolon-2941779,"['32', '34']"
Regular Fit Cargo Pocket Twill Trousers,B6642AXBK81,https://dfcdn.defacto.com.tr/3/B6642AX_23WN_BK81_01_02.jpg,https://www.defacto.com/en-eg/pantolon-3045613,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 32 Length', '32 Size - 34 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '38 Size - 32 Length', '40 Size - 32 Length']"
Regular Fit Elastic Band With Pockets Sweatpants,B0485AXBG250,https://dfcdn.defacto.com.tr/3/B0485AX_23AU_BG250_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-esofman-alti-2933164,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Hooded Zippered Snap Closure Puffer Jacket,E7286AXKH260,https://dfcdn.defacto.com.tr/3/E7286AX_24WN_KH260_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-kapusonlu-mont-3295915,"['S', 'M', 'L', 'XL']"
Relax Fit Stand Collar Zippered Basic Thick Sweatshirt,E5332AXBG786,https://dfcdn.defacto.com.tr/3/E5332AX_24WN_BG786_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-dik-yaka-sweatshirt-3206735,['S']
Comfort Regular Fit Relaxed Fit Zippered Basic Sweatshirt,X7405AZKH510,https://dfcdn.defacto.com.tr/3/X7405AZ_25SP_KH510_01_02.jpg,https://www.defacto.com/en-eg/comfort-fit-dik-yaka-kalin-kumas-sweatshirt-3243904,"['S', 'M', 'L', 'XL', 'XXL']"
New Regular Fit Crew Neck T-Shirt,V7699AZGN470,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_GN470_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3244727,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Sergio Regular Fit Normal Waist Jeans,W6868AZNM40,,https://www.defacto.com/en-eg/sergio-regular-fit-normal-bel-boru-paca-duz-paca-jean-pantolon-3240464,"['30 Size - 30 Length', '30 Size - 32 Length', '31 Size - 32 Length', '32 Size - 32 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 32 Length']"
Slim Fit V Neck Basic Short Sleeve T-Shirt,M7668AZBK81,https://dfcdn.defacto.com.tr/3/M7668AZ_24SP_BK81_01_04.jpg,https://www.defacto.com/en-eg/slim-fit-tisort-3037880,"['S', 'M', 'L', 'XL']"
Slim Fit Printed Short Sleeve Polo T-Shirt,B2492AXBE429,,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-2903175,"['S', 'M']"
Regular Fit Zipper Pocket Sweatpants,B3657AXBK81,https://dfcdn.defacto.com.tr/3/B3657AX_25SP_BK81_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-fermuar-cepli-esofman-alti-3244788,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Stand Collar Zippered Puffer Jacket,D7497AXGR221,,https://www.defacto.com/en-eg/slim-fit-dik-yaka-mont-3241274,"['S', 'M', 'L', 'XL']"
New Regular Fit Crew Neck T-Shirt,V7699AZBG170,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_BG170_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3242966,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Standard Fit Crew Neck Basic Knitted Pullover,D1967AXBK27,https://dfcdn.defacto.com.tr/3/D1967AX_24AU_BK27_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-3155555,"['XS', 'S', 'M', 'XXL']"
Modern Fit Polo Collar Striped Woven Long Sleeve Shirt,A9882AXBE303,,https://www.defacto.com/en-eg/slim-fit-polo-yaka-uzun-kollu-gomlek-2911209,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Polo Neck Printed Short Sleeve T-Shirt,B2490AXGN1118,,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-2903141,"['S', 'M', 'L']"
Slim Fit Cotton Long Sleeve Shirt,A4644AXBK81,https://dfcdn.defacto.com.tr/3/A4644AX_24AU_BK81_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-pamuklu-uzun-kollu-gomlek-3113488,"['XS', 'S', 'M', 'L', 'XL']"
Relax Fit Stand Collar Zippered Basic Thick Sweatshirt,E5332AXBK81,https://dfcdn.defacto.com.tr/3/E5332AX_24WN_BK81_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-dik-yaka-sweatshirt-3206736,['S']
Relax Fit Stand Collar Zippered Basic Thick Sweatshirt,E5334AXAR211,https://dfcdn.defacto.com.tr/3/E5334AX_24WN_AR211_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-dik-yaka-sweatshirt-3206744,['S']
Boy Black Relax Fit Waffle Fabric Cotton Blend Long Sleeve Shirt,A6872AXBK81,https://dfcdn.defacto.com.tr/3/A6872AX_24AU_BK81_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-uzun-kollu-gomlek-3163208,"['S', 'M', 'L', 'XL']"
Boxy Fit Crew Neck Basic T-shirt,D7481AXNV217,https://dfcdn.defacto.com.tr/3/D7481AX_25SP_NV217_01_01.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-tisort-3239714,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Boxy Fit High Neck Printed Soft Hairy Inside Cardigan,E1367AXBK81,https://dfcdn.defacto.com.tr/3/E1367AX_25SP_BK81_01_01.jpg,https://www.defacto.com/en-eg/boxy-fit-dik-yaka-hirka-3238141,"['S', 'M', 'L']"
Slim Fit Cargo Pocket Trousers,A4208AXGR91,https://dfcdn.defacto.com.tr/3/A4208AX_23AU_GR91_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-pantolon-2890921,"['30', '32', '34', '36']"
Waterproof Slim Fit Fleece Lined Puffer Jacket,U9773AZBK27,,https://www.defacto.com/en-eg/su-itici-slim-fit-kapusonlu-polar-astarli-puffer-sisme-mont-3113192,"['S', 'M']"
Regular Fit Cotton Striped Long Sleeve Shirt,B2902AXIN260,https://dfcdn.defacto.com.tr/3/B2902AX_24SP_IN260_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-cizgili-pamuklu-uzun-kollu-gomlek-3060936,"['XS', 'S', 'M', 'L', 'XXL']"
DeFactoFit Water Repellent Regular Fit Fleece Lined Ski Jacket,X7422AZWT80,,https://www.defacto.com/en-eg/defacto-fit-regular-fit-kapusonlu-mont-2804517,"['XS', 'S', 'M', 'L']"
Relax Fit Stand Collar Zippered Basic Thick Sweatshirt,E5334AXIN247,https://dfcdn.defacto.com.tr/3/E5334AX_24WN_IN247_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-dik-yaka-sweatshirt-3206743,"['S', 'M']"
Boxy Fit Polo Neck Basic Sweatshirt,E6523AXNV82,https://dfcdn.defacto.com.tr/3/E6523AX_24WN_NV82_01_02.jpg,https://www.defacto.com/en-eg/boxy-fit-polo-yaka-sweatshirt-3206480,"['XS', 'S', 'M', 'L']"
Boxy Fit Crew Neck Basic Pique Sweatshirt,E1519AXGR206,https://dfcdn.defacto.com.tr/3/E1519AX_25SP_GR206_01_03.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-sweatshirt-3239738,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Plaid Lumberjack Flannel Long Sleeve Shirt,D4132AXBN192,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3168438,"['XS', 'S', 'M', 'L']"
Regular Fit Buttoned Basic Gabardine Cotton Shirt,A5383AXGN900,https://dfcdn.defacto.com.tr/3/A5383AX_24AU_GN900_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-gabardin-uzun-kollu-gomlek-3148026,"['XS', 'S', 'M', 'L', 'XL']"
DeFactoFit Shaquille O'Neal Standard Fit Shorts,C6999AXBE323,,https://www.defacto.com/en-eg/defactofit-shaquille-oneal-standart-fit-sort-3138754,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Woven Trousers,D6260AXKH403,https://dfcdn.defacto.com.tr/3/D6260AX_25SP_KH403_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-3243764,"['28', '30', '32', '34', '36', '38', '40']"
DeFactoFit Oversize Fit Crew Neck Printed Cotton T-Shirt,A1624AXBE572,https://dfcdn.defacto.com.tr/3/A1624AX_23SM_BE572_01_01.jpg,https://www.defacto.com/en-eg/defacto-fit-oversize-fit-bisiklet-yaka-tisort-2794552,"['XS', 'S', 'M', 'L']"
Defacto Fit Slim Fit Shorts,Z5498AZGR210,https://dfcdn.defacto.com.tr/3/Z5498AZ_23SP_GR210_01_02.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sort-2764908,"['XS', 'S', 'M', 'L']"
Oversize Fit Crew Neck Knitwear Pullover,E5372AXNV207,,https://www.defacto.com/en-eg/oversize-fit-genis-kalip-bisiklet-yaka-triko-kazak-3286463,"['S', 'M', 'L', 'XL']"
Oversize Fit Crew Neck Heavy Fabric Basic T-Shirt,X3926AZAR231,https://dfcdn.defacto.com.tr/3/X3926AZ_24AU_AR231_01_02.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3159395,"['XS', 'S', 'M']"
Skinny Fit Jeans Bermuda,A6429AXNM55,,https://www.defacto.com/en-eg/skinny-fit-jean-bermuda-2823077,"['28', '30', '32', '34', '36', '38']"
Defacto Fit NBA Golden State Warriors Slim Fit Cropped Shorts,A3824AXNV176,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sort-2803268,"['S', 'M', 'L', 'XL', 'XXL']"
Swim Shorts,Y9143AZIN75,,https://www.defacto.com/en-eg/defacto-fit-yuzme-sortu-2665290,"['S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Thin Sweatshirt Fabric Super Skinny Hem Shorts,A3893AXGR91,https://dfcdn.defacto.com.tr/3/A3893AX_23HS_GR91_01_03.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-sort-2787600,"['XS', 'S', 'M', 'L', 'XL', '3XL']"
Slim Fit Polo Neck Short Sleeve Shirt,R1706AZBG662,https://dfcdn.defacto.com.tr/3/R1706AZ_23SM_BG662_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-surdurulebilir-kisa-kollu-gomlek-2741371,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Slim Fit Jeans Bermuda,A6434AXNM40,,https://www.defacto.com/en-eg/slim-fit-jean-bermuda-2821652,"['28', '30', '32', '34', '36', '38']"
New Regular Fit Crew Neck Basic Short Sleeve T-Shirt,V7699AZKH434,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_KH434_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3244341,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Slim Fit College Collar Zippered Suede Bomber Jacket,A3866AXBN297,https://dfcdn.defacto.com.tr/3/A3866AX_25SP_BN297_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-kolej-yaka-bomber-suet-mont-3240821,"['S', 'M']"
Relax Fit Cotton Long Sleeve Shirt,B8854AXGR91,,https://www.defacto.com/en-eg/relax-fit-pamuklu-uzun-kollu-gomlek-3070950,"['XS', 'S', 'M', 'L', 'XL']"
Slim Fit Jeans Bermuda,A6432AXNM28,,https://www.defacto.com/en-eg/slim-fit-jean-bermuda-2821696,"['28', '30', '32', '34', '36']"
Regular Fit Polo Shirt Oxford Long Sleeve Shirt,A8028AXGN1128,https://dfcdn.defacto.com.tr/3/A8028AX_25SP_GN1128_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-oxford-uzun-kollu-gomlek-3240626,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
DeFactoFit Standard Fit Short Scuba Diving Fabric Shorts,A7120AXAR214,,https://www.defacto.com/en-eg/defacto-fit-standart-fit-sort-2836207,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Polo Collar Gabardine Long Sleeve Shirt,D4934AXKH434,https://dfcdn.defacto.com.tr/3/D4934AX_24AU_KH434_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3174269,"['XS', 'S', 'M', 'L']"
Pocketed Straight Leg Basic Jogger Pants,C6022AXNV64,https://dfcdn.defacto.com.tr/3/C6022AX_25SP_NV64_01_03.jpg,https://www.defacto.com/en-eg/jogger-dar-paca-pantolon-3240830,"['28', '30', '32', '34', '36', '38', '40']"
Slim Fit Half Turtleneck Basic Knitted Pullover,R1127AZBN106,https://dfcdn.defacto.com.tr/3/R1127AZ_24WN_BN106_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-balikci-yaka-triko-kazak-3136787,"['S', 'M', 'L']"
DeFactoFit Standard Fit Hooded Woven Zipper Cardigan,B5145AXGN1191,,https://www.defacto.com/en-eg/defactofit-standart-fit-hirka-3102531,"['S', 'M', 'XL', 'XXL']"
Regular Fit Cargo Jogger Pants,B1916AXBG170,https://dfcdn.defacto.com.tr/3/B1916AX_25SP_BG170_01_02.jpg,https://www.defacto.com/en-eg/regular-kargo-jogger-kargo-cepli-gabardin-pantolon-3240118,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
Modern Fit Polo Collar Linen Look Long Sleeve Shirt,Z5187AZBG735,,https://www.defacto.com/en-eg/modern-fit-polo-yaka-uzun-kollu-gomlek-2744912,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Oversize Fit Crew Neck Thick Basic Sweatshirt,E5955AXGR384,,https://www.defacto.com/en-eg/oversize-fit-genis-kalip-bisiklet-yaka-sweatshirt-3206713,"['XS', 'S', 'M', 'L', 'XXL']"
Regular Fit Polo Neck Striped Shirt,D6101AXGN900,https://dfcdn.defacto.com.tr/3/D6101AX_25SP_GN900_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3244482,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Gray Regular Fit Lumberjack Flannel Long Sleeve Shirt,A5553AXGR210,https://dfcdn.defacto.com.tr/3/A5553AX_24AU_GR210_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kareli-oduncu-uzun-kollu-gomlek-3163231,"['XS', 'S', 'M', 'L']"
Regular Fit Polo Collar Plaid Flannel Long Sleeve Shirt,S1238AZKH206,,https://www.defacto.com/en-eg/regular-fit-kareli-uzun-kollu-gomlek-2925222,"['XS', 'S']"
DeFactoFit Slim Fit Double Pocket Jogger Sweatpants,Z9112AZBG715,https://dfcdn.defacto.com.tr/3/Z9112AZ_24SP_BG715_01_02.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-jogger-2821644,['M']
Super Skinny Hem Gabardine Chino Pants,B2089AXGR296,https://dfcdn.defacto.com.tr/3/B2089AX_25SP_GR296_01_01.jpg,https://www.defacto.com/en-eg/dar-paca-gabardin-chino-kanvas-pantolon-3244637,"['28 Size - 30 Length', '30 Size - 30 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 30 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 32 Length', '40 Size - 32 Length']"
Boxy Fit Polo Collar Striped Sweatshirt,D1784AXIN257,https://dfcdn.defacto.com.tr/3/D1784AX_24WN_IN257_01_01.jpg,https://www.defacto.com/en-eg/boxy-fit-polo-yaka-cizgili-sweatshirt-3206577,"['XS', 'S', 'M', 'L', 'XL']"
Oversize Fit Crew Neck Heavy Fabric Basic T-Shirt,X3926AZBG700,https://dfcdn.defacto.com.tr/3/X3926AZ_24AU_BG700_01_03.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3154867,"['XS', 'S', 'M', 'L', 'XL']"
Swim Shorts,Y9142AZIN75,,https://www.defacto.com/en-eg/defacto-fit-yuzme-sortu-2665308,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Hooded Zipper Snap Closure Puffer Jacket,E7286AXNV175,https://dfcdn.defacto.com.tr/3/E7286AX_24WN_NV175_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-kapusonlu-mont-3295917,"['S', 'M', 'L', 'XL']"
Regular Fit Crew Neck Printed Short Sleeve Heavy Fabric T-Shirt,B4217AXBN497,,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-2997002,"['XS', 'S', 'M', 'L', 'XL']"
Relax Fit Stand Collar Zippered Basic Thick Sweatshirt,E5334AXER100,https://dfcdn.defacto.com.tr/3/E5334AX_24WN_ER100_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-dik-yaka-sweatshirt-3206746,"['S', 'M']"
Relax Fit Regular Hem Trousers,B7335AXBK81,https://dfcdn.defacto.com.tr/3/B7335AX_23WN_BK81_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-3048976,"['28', '30', '32', '34', '36']"
DeFactoFit NBA Chicago Bulls Standard Fit Shorts,A6785AXRD227,,https://www.defacto.com/en-eg/defacto-fit-sort-2836249,"['XS', 'S', 'M', 'XL']"
Defacto Fit Stretchy Textured Knee Length Swimming Shorts,Z6305AZGN1103,,https://www.defacto.com/en-eg/defacto-fit-yuzme-sortu-2806951,"['S', 'M', 'L', 'XL', 'XXL']"
90's Slim Fit Skinny Leg Jeans,D8602AXNM28,,https://www.defacto.com/en-eg/90s-slim-fit-pantolon-3239694,"['28', '30', '32', '34', '36']"
Relax Fit Crew Neck Cotton Short Sleeve Basic T-Shirt,D2575AXBN192,https://dfcdn.defacto.com.tr/3/D2575AX_24AU_BN192_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-bisiklet-yaka-tisort-3152808,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Short Sleeve Basic Pique Polo T-Shirt,C1293AXNV71,https://dfcdn.defacto.com.tr/3/C1293AX_25SP_NV71_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-pike-polo-tisort-3238019,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
New Regular Fit Crew Neck T-Shirt,V7699AZGR89,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_GR89_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3241414,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Sergio Regular Fit Normal Waist Straight Leg Jeans,R9026AZNM41,,https://www.defacto.com/en-eg/sergio-regular-fit-normal-bel-boru-paca-duz-paca-jean-pantolon-3243683,"['30 Size - 30 Length', '30 Size - 32 Length', '31 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 30 Length', '38 Size - 32 Length', '40 Size - 32 Length']"
New Regular Fit Crew Neck T-Shirt,V7699AZKH504,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_KH504_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3238616,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Basic Bermuda Shorts,A7344AXGR377,https://dfcdn.defacto.com.tr/3/A7344AX_23SM_GR377_01_01.jpg,https://www.defacto.com/en-eg/bermuda-2840076,"['32', '34', '36', '38']"
Regular Fit Polo Neck Plaid Flannel Shirt,D4180AXER98,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3163309,"['XS', 'S', 'M', 'L']"
Standard Fit Crew Neck Basic Knitted Pullover,N9902AZBK27,https://dfcdn.defacto.com.tr/3/N9902AZ_24WN_BK27_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3112740,['S']
Standard Fit Polo Collar Knitwear Pullover,E5335AXBR34,,https://www.defacto.com/en-eg/standart-fit-polo-yaka-kazak-3205499,"['S', 'M', 'L']"
Relax Fit Regular Hem With Cargo Pocket Gabardine Trousers,A8823AXBN361,,https://www.defacto.com/en-eg/relax-fit-pantolon-2891551,"['30', '32', '34']"
Straight Fit Trousers,A8025AXBN271,,https://www.defacto.com/en-eg/straight-fit-pantolon-2925225,"['28', '30', '32', '34']"
Regular Fit Crew Neck Printed Short Sleeve T-Shirt,B8485AXWT34,https://dfcdn.defacto.com.tr/3/B8485AX_24SM_WT34_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-3082647,"['S', 'M', 'L']"
DeFactoFit Slim Fit Shorts,Z7333AZBE422,https://dfcdn.defacto.com.tr/3/Z7333AZ_23SP_BE422_01_03.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sort-2793641,"['S', 'M', 'L', 'XL']"
Regular Fit Polo Neck Half Lining Linen Jacket,B6333AXBG588,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-yarim-astar-keten-mont-3073597,"['S', 'M', 'L', 'XL']"
Regular Fit Polo Neck Overshirt,B7396AXGR323,https://dfcdn.defacto.com.tr/3/B7396AX_24SP_GR323_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-gomlek-3045965,"['S', 'M', 'L', 'XL']"
Oversize Fit Crew Neck T-Shirt,X3926AZBK81,https://dfcdn.defacto.com.tr/3/X3926AZ_25SP_BK81_01_01.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3239384,"['S', 'M', 'L', 'XL']"
Regular Hem Chino Pants,D7349AXBK81,https://dfcdn.defacto.com.tr/3/D7349AX_25SP_BK81_01_01.jpg,https://www.defacto.com/en-eg/chino-kanvas-pantolon-3243604,"['28 Size - 30 Length', '30 Size - 30 Length', 'Size 31 - Length 30', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 32 Length', '38 Size - 34 Length', '40 Size - 32 Length']"
Regular Hem Chino Pants,D7349AXBG779,https://dfcdn.defacto.com.tr/3/D7349AX_25SP_BG779_01_01.jpg,https://www.defacto.com/en-eg/chino-kanvas-pantolon-3244042,"['28 Size - 30 Length', '30 Size - 30 Length', 'Size 31 - Length 30', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 32 Length', '38 Size - 34 Length', '40 Size - 32 Length']"
Relax Fit Polo Collar Striped Cotton Shirt,A9441AXWT34,,https://www.defacto.com/en-eg/relax-fit-polo-yaka-uzun-kollu-gomlek-2857874,"['M', 'L', 'XL']"
New Regular Fit Crew Neck Basic Short Sleeve T-Shirt,V7699AZGN1192,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_GN1192_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3239621,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Pique Polo T-Shirt,C1293AXGR314,https://dfcdn.defacto.com.tr/3/C1293AX_25SP_GR314_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-pike-polo-tisort-3242521,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit With Pockets Sweatpants,B6155AXGN1082,https://dfcdn.defacto.com.tr/3/B6155AX_24SP_GN1082_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-cepli-esofman-alti-3066210,"['XS', 'S', 'M']"
Standard Fit Crew Neck Jacquard Knitted Pullover,A5234AXER100,https://dfcdn.defacto.com.tr/3/A5234AX_24WN_ER100_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3113090,"['XS', 'S']"
Relax Fit Long Sleeve Sweatshirt,Y9652AZER139,,https://www.defacto.com/en-eg/relax-fit-kapusonlu-sweatshirt-2831051,"['XS', 'S', 'L']"
Slim Fit Polo Neck Basic Short Sleeve T-Shirt,M6609AZGN916,https://dfcdn.defacto.com.tr/3/M6609AZ_23SP_GN916_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-2705163,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit 2 Piece Pajama Set,D0933AXGR210,,https://www.defacto.com/en-eg/regular-fit-kisa-kollu-takim-3156815,['S']
DeFactoFit Standard Fit Elastic Leg Scuba Fabric Jogger Sweatpants,D1898AXPR493,,https://www.defacto.com/en-eg/defactofit-standart-fit-jogger-3162570,"['S', 'L', 'XL']"
Regular Fit Polo Collar Polo T-Shirt,D7667AXNV135,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-polo-tisort-3238750,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Crew Neck Basic Short Sleeve T-Shirt,M6606AZWT34,https://dfcdn.defacto.com.tr/3/M6606AZ_24AU_WT34_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-tisort-3198831,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit Polo Collar Cotton Shirt,D4976AXWT16,https://dfcdn.defacto.com.tr/3/D4976AX_24AU_WT16_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3163558,"['XS', 'M', 'L']"
